tconst,parentTconst,seasonNumber,episodeNumber
tt0536811,tt0111910,2,1
tt0536812,tt0111910,1,1
tt0536813,tt0288350,5,5
tt0536814,tt0421305,2,1
tt0536815,tt0421305,1,1
tt0536816,tt0421305,1,5
tt0536817,tt0421305,1,2
tt0536818,tt0421305,1,3
tt0536819,tt0179560,1,2
tt0536820,tt0179560,1,1
tt0536821,tt0278854,1,1
tt0536822,tt0278854,1,3
tt0536823,tt0278854,1,4
tt0536824,tt0278854,1,5
tt0536825,tt0384724,,
tt0536826,tt0157218,2,3
tt0536827,tt0157218,2,7
tt0536828,tt0157218,1,5
tt0536829,tt0157218,1,4
tt0536830,tt0157218,2,4
tt0536831,tt0157218,1,2
tt0536832,tt0157218,2,5
tt0536833,tt0157218,2,2
tt0536834,tt0157218,1,6
tt0536835,tt0157218,1,1
tt0536836,tt0157218,1,3
tt0536837,tt0157218,2,1
tt0536838,tt0157218,2,6
tt0536839,tt0078582,1,18
tt0536840,tt0078582,1,67
tt0536841,tt0078582,1,177
tt0536842,tt0078582,1,87
tt0536843,tt0078582,1,154
tt0536844,tt0078582,1,50
tt0536845,tt0078582,1,89
tt0536846,tt0078582,1,184
tt0536847,tt0078582,1,23
tt0536848,tt0078582,1,174
tt0536849,tt0078582,1,27
tt0536850,tt0078582,1,172
tt0536851,tt0078582,1,149
tt0536852,tt0078582,1,148
tt0536853,tt0078582,1,13
tt0536854,tt0078582,1,143
tt0536855,tt0078582,1,167
tt0536856,tt0078582,1,64
tt0536857,tt0078582,1,17
tt0536858,tt0078582,1,85
tt0536859,tt0078582,1,25
tt0536860,tt0078582,1,145
tt0536861,tt0078582,1,76
tt0536862,tt0078582,1,16
tt0536863,tt0078582,1,99
tt0536864,tt0078582,1,151
tt0536865,tt0078582,1,166
tt0536866,tt0078582,1,6
tt0536867,tt0078582,1,3
tt0536868,tt0078582,1,137
tt0536869,tt0078582,1,14
tt0536870,tt0416356,,
tt0536871,tt0416356,,
tt0536872,tt0416356,,
tt0536873,tt0416356,,
tt0536874,tt0416356,,
tt0536875,tt0416356,,
tt0536876,tt0416356,,
tt0536877,tt0416356,,
tt0536878,tt0075489,1,1
tt0536879,tt0075489,2,20
tt0536880,tt0115127,,
tt0536881,tt0167556,1,1
tt0536882,tt0167556,1,4
tt0536883,tt0167556,1,110
tt0536884,tt0167556,1,7
tt0536885,tt0167556,1,62
tt0536886,tt0167556,1,86
tt0536887,tt0167556,1,6
tt0536888,tt0173531,7,9
tt0536889,tt0173531,4,7
tt0536890,tt0173531,13,7
tt0536891,tt0173531,,
tt0536892,tt0173531,,
tt0536893,tt0124234,2,4
tt0536894,tt0124234,4,7
tt0536895,tt0124234,5,4
tt0536896,tt0124234,1,25
tt0536897,tt0124234,3,19
tt0536898,tt0124234,6,21
tt0536899,tt0407371,,
tt0536900,tt0047719,1,2
tt0536901,tt0047719,1,10
tt0536902,tt0047719,1,5
tt0536903,tt0047719,1,6
tt0536904,tt0047719,1,4
tt0536905,tt0047719,1,3
tt0536906,tt0047719,1,7
tt0536907,tt0047719,1,9
tt0536908,tt0047719,1,8
tt0536909,tt0047719,1,1
tt0536910,tt0084994,1,3
tt0536911,tt0084994,1,2
tt0536912,tt0084994,1,1
tt0536913,tt0439907,5,8
tt0536914,tt0470173,,
tt0536915,tt0470173,1,6
tt0536916,tt0229112,1,1
tt0536917,tt0229112,,
tt0536918,tt0202720,1,2
tt0536919,tt0202720,1,4
tt0536920,tt0105968,1,1
tt0536921,tt0464771,1,9
tt0536922,tt0464771,1,1
tt0536923,tt0464771,1,6
tt0536924,tt0464771,1,7
tt0536925,tt0464771,1,8
tt0536926,tt0464771,1,3
tt0536927,tt0464771,1,2
tt0536928,tt0464771,1,4
tt0536929,tt0464771,1,5
tt0536930,tt0053490,1,32
tt0536931,tt0053490,1,25
tt0536932,tt0053490,1,19
tt0536933,tt0053490,1,18
tt0536934,tt0053490,1,30
tt0536935,tt0053490,1,23
tt0536936,tt0053490,1,34
tt0536937,tt0053490,1,4
tt0536938,tt0053490,1,8
tt0536939,tt0053490,1,33
tt0536940,tt0053490,1,13
tt0536941,tt0053490,1,15
tt0536942,tt0053490,1,38
tt0536943,tt0053490,1,6
tt0536944,tt0053490,1,35
tt0536945,tt0053490,1,37
tt0536946,tt0053490,1,3
tt0536947,tt0053490,1,21
tt0536948,tt0053490,1,17
tt0536949,tt0053490,1,11
tt0536950,tt0053490,1,7
tt0536951,tt0053490,1,28
tt0536952,tt0053490,1,27
tt0536953,tt0053490,1,22
tt0536954,tt0053490,1,24
tt0536955,tt0053490,1,36
tt0536956,tt0053490,1,20
tt0536957,tt0053490,1,1
tt0536958,tt0053490,1,12
tt0536959,tt0053490,1,5
tt0536960,tt0053490,1,29
tt0536961,tt0053490,1,9
tt0536962,tt0053490,1,14
tt0536963,tt0053490,1,16
tt0536964,tt0053490,1,26
tt0536965,tt0053490,1,2
tt0536966,tt0053490,1,31
tt0536967,tt0053490,1,10
tt0536968,tt0098765,1,3
tt0536969,tt0098765,1,4
tt0536970,tt0098765,1,6
tt0536971,tt0098765,1,1
tt0536973,tt0098765,1,5
tt0536976,tt0098765,1,2
tt0536977,tt0051263,1,5
tt0536978,tt0051263,1,25
tt0536979,tt0051263,1,24
tt0536980,tt0051263,1,3
tt0536981,tt0051263,1,18
tt0536982,tt0051263,1,27
tt0536983,tt0051263,1,30
tt0536984,tt0051263,1,17
tt0536985,tt0051263,1,20
tt0536986,tt0051263,1,29
tt0536987,tt0051263,1,15
tt0536988,tt0051263,1,32
tt0536989,tt0051263,1,1
tt0536990,tt0051263,1,19
tt0536991,tt0051263,1,14
tt0536992,tt0051263,1,8
tt0536993,tt0051263,1,7
tt0536994,tt0051263,1,12
tt0536995,tt0051263,1,10
tt0536996,tt0051263,1,2
tt0536997,tt0051263,1,22
tt0536998,tt0051263,1,16
tt0536999,tt0051263,1,21
tt0537000,tt0051263,1,23
tt0537001,tt0051263,1,31
tt0537002,tt0051263,1,4
tt0537003,tt0051263,1,13
tt0537004,tt0051263,1,11
tt0537005,tt0051263,1,28
tt0537006,tt0051263,1,6
tt0537007,tt0051263,1,26
tt0537008,tt0051263,1,9
tt0537009,tt0072768,1,8
tt0537010,tt0072768,1,11
tt0537011,tt0072768,1,5
tt0537012,tt0072768,1,4
tt0537013,tt0072768,1,12
tt0537014,tt0072768,1,9
tt0537015,tt0072768,1,7
tt0537016,tt0072768,1,13
tt0537017,tt0072768,1,10
tt0537018,tt0072768,1,6
tt0537019,tt0072768,1,2
tt0537020,tt0072768,1,1
tt0537021,tt0072768,1,3
tt0537022,tt0426342,,
tt0537023,tt0401918,1,5
tt0537024,tt0401918,2,1
tt0537025,tt0401918,2,6
tt0537026,tt0401918,1,7
tt0537027,tt0401918,1,11
tt0537028,tt0453329,,
tt0537029,tt0297517,1,1
tt0537030,tt0297517,1,2
tt0537031,tt0297517,1,3
tt0537032,tt0297517,1,4
tt0537033,tt0297517,1,5
tt0537034,tt0297517,1,6
tt0537035,tt0297517,1,7
tt0537036,tt0297517,1,8
tt0537037,tt0297517,1,9
tt0537038,tt0390688,1,1
tt0537039,tt0390688,1,10
tt0537040,tt0390688,1,5
tt0537041,tt0390688,1,6
tt0537042,tt0390688,1,9
tt0537043,tt0390688,,
tt0537044,tt0270762,1,10
tt0537045,tt0270762,1,17
tt0537046,tt0270762,1,19
tt0537047,tt0270762,1,2
tt0537048,tt0270762,1,21
tt0537049,tt0270762,1,24
tt0537050,tt0270762,1,25
tt0537051,tt0270762,1,27
tt0537052,tt0270762,1,31
tt0537053,tt0270762,1,34
tt0537054,tt0270762,1,35
tt0537055,tt0270762,1,45
tt0537056,tt0270762,1,7
tt0537057,tt0270762,1,8
tt0537058,tt0270762,2,11
tt0537059,tt0270762,2,12
tt0537060,tt0270762,2,15
tt0537061,tt0270762,2,2
tt0537062,tt0270762,2,5
tt0537063,tt0270762,2,6
tt0537064,tt0221736,1,4
tt0537065,tt0221736,1,5
tt0537066,tt0221736,1,6
tt0537067,tt0221736,1,7
tt0537068,tt0221736,1,8
tt0537069,tt0221736,1,2
tt0537070,tt0222539,,
