tconst,titleType,primaryTitle,startYear,averageRating,genres
tt0084726,movie,Star Trek II: The Wrath of Khan,1982,7.7,"Action,Adventure,Sci-Fi"
tt0084728,movie,Starstruck,1982,6.8,"Comedy,Drama,Musical"
tt0084732,movie,Still of the Night,1982,6.0,"Crime,Drama,Mystery"
tt0084737,movie,Summer Lovers,1982,5.8,"Comedy,Drama,Romance"
tt0084749,movie,The Sword and the Sorcerer,1982,5.5,"Action,Adventure,Fantasy"
tt0084776,movie,Tempest,1982,6.4,"Comedy,Drama,Fantasy"
tt0084783,movie,Tex,1982,6.4,Drama
tt0084786,movie,They Call Me Bruce,1982,5.6,"Action,Comedy"
tt0084787,movie,The Thing,1982,8.2,"Horror,Mystery,Sci-Fi"
tt0084788,movie,Things Are Tough All Over,1982,5.8,"Action,Comedy"
tt0084793,movie,All the King's Men,1983,6.7,"Action,Drama"
tt0084796,movie,Time Walker,1982,3.7,"Horror,Sci-Fi"
tt0084805,movie,Tootsie,1982,7.4,"Comedy,Drama,Romance"
tt0084809,movie,The Toy,1982,5.8,Comedy
tt0084814,movie,Trail of the Pink Panther,1982,4.8,"Comedy,Crime,Mystery"
tt0084827,movie,Tron,1982,6.7,"Action,Adventure,Sci-Fi"
tt0084854,movie,Venom,1981,5.8,"Horror,Thriller"
tt0084855,movie,The Verdict,1982,7.7,Drama
tt0084861,movie,Vice Squad,1982,6.4,"Action,Crime,Drama"
tt0084917,movie,The World According to Garp,1982,7.1,"Comedy,Drama"
tt0084920,movie,Wrong Is Right,1982,5.7,"Comedy,Drama,Thriller"
tt0084931,movie,"Yes, Giorgio",1982,3.8,"Comedy,Musical,Romance"
tt0084934,movie,The Road,1982,8.0,Drama
tt0084938,movie,Young Doctors in Love,1982,5.5,Comedy
tt0084941,movie,Life After Life,1981,5.7,Horror
tt0084945,movie,Zapped!,1982,4.9,"Comedy,Fantasy,Sci-Fi"
tt0085121,movie,10 to Midnight,1983,6.3,"Crime,Drama,Thriller"
tt0085154,movie,All the Right Moves,1983,6.0,"Drama,Romance,Sport"
tt0085159,movie,Amityville 3-D,1983,4.2,Horror
tt0085202,movie,The Farewell,1982,6.0,Drama
tt0085206,movie,Baby Cat,1983,3.4,Comedy
tt0085208,movie,Baby It's You,1983,6.4,"Comedy,Drama,Romance"
tt0085210,movie,Bad Boys,1983,7.2,"Crime,Drama,Thriller"
tt0085234,movie,Betrayal,1983,6.9,"Drama,Thriller"
tt0085236,movie,Beyond the Limit,1983,5.7,"Drama,Romance,Thriller"
tt0085244,movie,The Big Chill,1983,7.1,"Comedy,Drama"
tt0085248,movie,The Black Stallion Returns,1983,5.9,"Adventure,Family"
tt0085254,movie,Blue Skies Again,1983,5.4,"Comedy,Sport"
tt0085255,movie,Blue Thunder,1983,6.4,"Action,Crime,Drama"
tt0085271,movie,Brainstorm,1983,6.4,"Sci-Fi,Thriller"
tt0085276,movie,Breathless,1983,5.9,"Action,Drama,Romance"
tt0085278,movie,Buddies,1983,6.1,"Comedy,Drama"
tt0085318,movie,Chained Heat,1983,5.0,"Action,Crime,Drama"
tt0085320,movie,Champions,1984,6.5,"Biography,Drama,Romance"
tt0085333,movie,Christine,1983,6.8,"Horror,Thriller"
tt0085334,movie,A Christmas Story,1983,7.9,"Comedy,Family"
tt0085379,movie,Cross Country,1983,5.2,Thriller
tt0085380,movie,Cross Creek,1983,6.9,"Biography,Drama,Romance"
tt0085382,movie,Cujo,1983,6.1,"Horror,Thriller"
tt0085384,movie,Curse of the Pink Panther,1983,4.3,"Comedy,Crime,Mystery"
tt0085387,movie,D.C. Cab,1983,5.5,"Action,Comedy"
tt0085398,movie,Daniel,1983,6.6,"Drama,Mystery,Thriller"
tt0085407,movie,The Dead Zone,1983,7.2,"Drama,Horror,Sci-Fi"
tt0085409,movie,Deadly Force,1983,4.9,"Action,Crime,Drama"
tt0085412,movie,Deal of the Century,1983,4.6,"Comedy,Crime"
tt0085429,movie,Desire,1982,0.0,Drama
tt0085442,movie,Disconnected,1984,4.4,"Crime,Drama,Horror"
tt0085450,movie,Doctor Detroit,1983,5.2,Comedy
tt0085461,movie,The Dresser,1983,7.5,Drama
tt0085470,movie,Easy Money,1983,6.2,Comedy
tt0085473,movie,Eddie Macon's Run,1983,5.6,"Action,Adventure,Crime"
tt0085475,movie,Eddie and the Cruisers,1983,6.9,"Drama,Music,Mystery"
tt0085478,movie,Educating Rita,1983,7.2,"Comedy,Drama"
tt0085529,movie,My Best Friend's Girl,1983,5.9,"Comedy,Drama,Romance"
tt0085542,movie,Fire and Ice,1983,6.5,"Adventure,Animation,Fantasy"
tt0085546,movie,The First Time,1981,4.9,Comedy
tt0085549,movie,Flashdance,1983,6.2,"Drama,Music,Romance"
tt0085551,movie,Get Crazy,1983,6.6,"Comedy,Music"
tt0085560,movie,Forever Young,1983,6.7,Drama
tt0085575,movie,Gabriela,1983,6.2,"Comedy,Drama,Romance"
tt0085603,movie,Going Berserk,1983,5.1,Comedy
tt0085608,movie,The Golden Seal,1983,5.4,Drama
tt0085615,movie,Gorky Park,1983,6.7,"Crime,Drama,Mystery"
tt0085636,movie,Halloween III: Season of the Witch,1982,5.1,"Horror,Mystery,Sci-Fi"
tt0085640,movie,Hammett,1982,6.4,"Crime,Drama,Mystery"
tt0085642,movie,Hanna K.,1983,6.6,Drama
tt0085656,movie,Heart Like a Wheel,1983,6.7,"Biography,Drama,Romance"
tt0085672,movie,Hercules,1983,4.1,"Adventure,Fantasy,History"
tt0085678,movie,High Road to China,1983,6.0,"Adventure,Drama,Romance"
tt0085690,movie,Hot Money,1986,6.4,"Comedy,Crime"
tt0085694,movie,The House on Sorority Row,1982,5.9,"Horror,Mystery,Thriller"
tt0085695,movie,Growing Up,1983,7.3,Drama
tt0085701,movie,The Hunger,1983,6.6,"Drama,Horror"
tt0085724,movie,Independence Day,1983,6.5,"Drama,Romance"
tt0085750,movie,Jaws 3-D,1983,3.7,"Adventure,Horror,Thriller"
tt0085763,movie,Joy,1983,5.0,Drama
tt0085780,movie,The Keep,1983,5.7,"Drama,Fantasy,Horror"
tt0085794,movie,The King of Comedy,1982,7.8,"Comedy,Crime,Drama"
tt0085811,movie,Krull,1983,6.1,"Action,Adventure,Fantasy"
tt0085823,movie,Last Plane Out,1983,4.4,"Action,Thriller,War"
tt0085834,movie,Tramps,1983,6.2,Drama
tt0085838,movie,Lianna,1983,6.9,"Drama,Romance"
tt0085859,movie,Local Hero,1983,7.3,"Comedy,Drama"
tt0085862,movie,Lone Wolf McQuade,1983,6.3,"Action,Crime,Drama"
tt0085863,movie,The Lonely Lady,1983,3.1,Drama
tt0085867,movie,The Lords of Discipline,1983,6.6,Thriller
tt0085868,movie,Losin' It,1982,4.9,"Comedy,Drama"
tt0085871,movie,Love Letters,1983,5.9,"Drama,Romance"
tt0085873,movie,Lovesick,1983,5.2,"Comedy,Fantasy,Romance"
tt0085880,movie,Skyline,1983,5.8,Comedy
tt0085891,movie,The Man Who Loved Women,1983,5.2,"Comedy,Drama,Romance"
tt0085892,movie,The Man Who Wasn't There,1983,3.8,"Action,Adventure,Comedy"
tt0085894,movie,The Man with Two Brains,1983,6.4,"Comedy,Romance,Sci-Fi"
tt0085895,movie,"Man, Woman and Child",1983,6.2,Drama
tt0085908,movie,Marvin & Tige,1983,6.9,Drama
tt0085912,movie,Mashaal,1984,7.2,"Action,Drama,Family"
tt0085919,movie,Max Dugan Returns,1983,6.7,"Comedy,Drama"
tt0085933,movie,Merry Christmas Mr. Lawrence,1983,7.2,"Drama,War"
tt0085959,movie,The Meaning of Life,1983,7.5,"Comedy,Musical"
tt0085970,movie,Mr. Mom,1983,6.6,"Comedy,Drama"
tt0085980,movie,My Tutor,1983,5.2,Comedy
tt0085991,movie,Antarctica,1983,7.6,"Adventure,Drama"
tt0085994,movie,Nate and Hayes,1983,6.1,"Action,Adventure,Comedy"
tt0085995,movie,Vacation,1983,7.3,"Adventure,Comedy"
tt0086005,movie,Never Cry Wolf,1983,7.5,"Adventure,Drama"
tt0086006,movie,Never Say Never Again,1983,6.1,"Action,Adventure,Thriller"
tt0086011,movie,A Night in Heaven,1983,4.2,"Drama,Romance"
tt0086014,movie,Nightmares,1983,5.7,"Horror,Sci-Fi"
tt0086022,movie,Nostalghia,1983,7.9,Drama
tt0086034,movie,Octopussy,1983,6.5,"Action,Adventure,Thriller"
tt0086036,movie,Of Unknown Origin,1983,6.1,"Horror,Thriller"
tt0086058,movie,The Osterman Weekend,1983,5.8,"Action,Drama,Thriller"
tt0086066,movie,The Outsiders,1983,7.0,"Crime,Drama"
tt0086070,movie,Petit Con,1984,6.1,Comedy
tt0086112,movie,The Pirates of Penzance,1983,7.1,"Comedy,Musical,Romance"
tt0086129,movie,Porky's II: The Next Day,1983,5.0,Comedy
tt0086137,movie,The Prey,1983,4.4,Horror
tt0086143,movie,Private School,1983,5.2,"Comedy,Romance"
tt0086154,movie,Psycho II,1983,6.6,"Crime,Horror,Mystery"
tt0086186,movie,The Retrievers,1982,4.4,"Action,Drama"
tt0086190,movie,Star Wars: Episode VI - Return of the Jedi,1983,8.3,"Action,Adventure,Fantasy"
tt0086192,movie,Revenge of the Ninja,1983,6.0,"Action,Crime,Drama"
tt0086197,movie,The Right Stuff,1983,7.8,"Adventure,Biography,Drama"
tt0086200,movie,Risky Business,1983,6.8,"Comedy,Crime,Drama"
tt0086203,movie,Rock & Rule,1983,6.4,"Animation,Fantasy,Music"
tt0086205,movie,Romantic Comedy,1983,5.3,"Comedy,Romance"
tt0086216,movie,Rumble Fish,1983,7.1,"Crime,Drama,Romance"
tt0086220,movie,Running Brave,1983,6.7,"Biography,Drama,Sport"
tt0086222,movie,Rush,1983,4.3,"Action,Adventure,Sci-Fi"
tt0086232,movie,Sahara,1983,4.9,"Adventure,Drama"
tt0086250,movie,Scarface,1983,8.3,"Crime,Drama"
tt0086262,movie,Scream,1981,2.9,"Horror,Mystery"
tt0086264,movie,Screwballs,1983,4.6,Comedy
tt0086271,movie,Secrets,1983,6.1,"Comedy,Drama,Romance"
tt0086290,movie,Seventeen,1983,7.6,Documentary
tt0086312,movie,Silkwood,1983,7.1,"Biography,Drama,History"
tt0086318,movie,Beauty and the Beast,1983,7.0,Drama
tt0086320,movie,Sleepaway Camp,1983,6.2,Horror
tt0086325,movie,Smokey and the Bandit Part 3,1983,3.5,"Action,Comedy,Crime"
tt0086332,movie,A Midsummer Night's Dream,1983,5.4,"Comedy,Musical"
tt0086336,movie,Something Wicked This Way Comes,1983,6.7,"Fantasy,Mystery,Thriller"
tt0086346,movie,Spacehunter: Adventures in the Forbidden Zone,1983,5.4,"Action,Adventure,Sci-Fi"
tt0086352,movie,Spring Break,1983,4.9,"Comedy,Romance"
tt0086355,movie,Star 80,1983,6.8,"Biography,Drama"
tt0086356,movie,The Star Chamber,1983,6.3,"Crime,Drama,Mystery"
tt0086361,movie,Staying Alive,1983,4.7,"Drama,Music,Romance"
tt0086362,movie,Stella,1983,5.5,Drama
tt0086366,movie,Still Smokin,1983,5.4,"Comedy,Music"
tt0086370,movie,The Sting II,1983,4.9,"Comedy,Crime"
tt0086374,movie,Strange Invaders,1983,5.4,"Horror,Mystery,Sci-Fi"
tt0086379,movie,Stroker Ace,1983,4.9,"Action,Comedy,Romance"
tt0086381,movie,Stryker,1983,4.3,"Action,Sci-Fi"
tt0086383,movie,Sudden Impact,1983,6.6,"Action,Crime,Thriller"
tt0086391,movie,Super,1984,5.8,"Action,Crime,Drama"
tt0086393,movie,Superman III,1983,5.0,"Action,Adventure,Comedy"
tt0086397,movie,The Survivors,1983,5.8,"Comedy,Crime,Drama"
tt0086405,movie,Table for Five,1983,6.1,"Drama,Romance"
tt0086423,movie,Tender Mercies,1983,7.3,"Drama,Music"
tt0086425,movie,Terms of Endearment,1983,7.4,"Comedy,Drama"
tt0086429,movie,Testament,1983,6.9,"Drama,Sci-Fi"
tt0086440,movie,Time,1983,7.5,"Documentary,Music"
tt0086450,movie,To Be or Not to Be,1983,6.8,"Comedy,Drama,War"
tt0086465,movie,Trading Places,1983,7.5,Comedy
tt0086476,movie,Trenchcoat,1983,5.3,"Comedy,Mystery,Thriller"
tt0086491,movie,Twilight Zone: The Movie,1983,6.4,"Horror,Sci-Fi"
tt0086494,movie,Two of a Kind,1983,4.7,"Comedy,Fantasy,Romance"
tt0086508,movie,Uncommon Valor,1983,6.3,"Action,Drama,Thriller"
tt0086510,movie,Under Fire,1983,7.0,"Drama,War"
tt0086525,movie,Valley Girl,1983,6.4,"Comedy,Romance"
tt0086541,movie,Videodrome,1983,7.2,"Horror,Sci-Fi,Thriller"
tt0086567,movie,WarGames,1983,7.1,"Action,Drama,Sci-Fi"
tt0086578,movie,White Star,1983,5.9,"Drama,Music"
tt0086582,movie,The Wicked Lady,1983,4.8,"Adventure,Drama"
tt0086587,movie,Wild Horses,1983,4.8,Drama
tt0086617,movie,The Year of Living Dangerously,1982,7.1,"Drama,Romance,War"
tt0086618,movie,Yellowbeard,1983,5.9,"Action,Adventure,Comedy"
tt0086619,movie,Yentl,1983,6.6,"Drama,Musical,Romance"
tt0086625,movie,Young Warriors,1983,4.6,"Action,Crime,Drama"
tt0086637,movie,Zelig,1983,7.7,Comedy
tt0086856,movie,The Adventures of Buckaroo Banzai Across the 8th Dimension,1984,6.2,"Adventure,Comedy,Sci-Fi"
tt0086857,movie,The Adventures of Pinocchio,1984,5.1,"Animation,Family"
tt0086859,movie,Against All Odds,1984,5.9,"Action,Adventure,Crime"
tt0086871,movie,Happily Ever After,1985,5.7,Drama
tt0086873,movie,All of Me,1984,6.6,"Comedy,Fantasy,Romance"
tt0086876,movie,Almost You,1984,5.0,"Comedy,Drama"
tt0086879,movie,Amadeus,1984,8.4,"Biography,Drama,Music"
tt0086886,movie,American Dreamer,1984,6.5,"Comedy,Crime,Romance"
tt0086919,movie,The Lie,1985,4.4,"Drama,Romance"
tt0086927,movie,Bachelor Party,1984,6.3,Comedy
tt0086942,movie,The Bay Boy,1984,6.3,Drama
tt0086945,movie,The Bear,1984,6.0,"Biography,Drama,Family"
tt0086946,movie,Beat Street,1984,6.5,"Drama,Music"
tt0086955,movie,Best Defense,1984,3.8,"Comedy,War"
tt0086960,movie,Beverly Hills Cop,1984,7.4,"Action,Comedy,Crime"
tt0086969,movie,Birdy,1984,7.2,"Drama,War"
tt0086973,movie,Blame It on Rio,1984,5.8,"Comedy,Romance"
tt0086974,movie,Blame It on the Night,1984,5.1,"Comedy,Drama,Music"
tt0086978,movie,Blind Date,1984,4.8,"Horror,Sci-Fi,Thriller"
tt0086979,movie,Blood Simple,1984,7.5,"Crime,Drama,Thriller"
tt0086984,movie,Body Double,1984,6.8,"Crime,Drama,Mystery"
tt0086985,movie,Body Rock,1984,3.7,"Drama,Music,Musical"
tt0086990,movie,Bones,1984,6.0,"Crime,Drama"
tt0086992,movie,The Bostonians,1984,6.2,"Drama,Romance"
tt0086993,movie,The Bounty,1984,7.0,"Adventure,Drama,History"
tt0086998,movie,Breakin',1984,5.8,"Comedy,Drama,Music"
tt0086999,movie,Breakin' 2: Electric Boogaloo,1984,5.1,"Comedy,Drama,Musical"
tt0087001,movie,A Breed Apart,1984,5.5,"Action,Drama"
tt0087003,movie,Broadway Danny Rose,1984,7.4,Comedy
tt0087004,movie,The Brother from Another Planet,1984,6.7,"Comedy,Sci-Fi"
tt0087006,movie,The Buddy System,1984,5.8,"Comedy,Drama,Romance"
tt0087015,movie,C.H.U.D.,1984,5.6,"Horror,Sci-Fi"
tt0087032,movie,Cannonball Run II,1984,5.0,"Action,Comedy"
tt0087043,movie,The Invisible Man,1985,5.9,"Comedy,Drama,Sci-Fi"
tt0087050,movie,Children of the Corn,1984,5.6,"Horror,Thriller"
tt0087052,movie,Chinese Boxes,1984,4.9,"Crime,Mystery,Thriller"
tt0087054,movie,Choose Me,1984,6.7,"Comedy,Drama,Romance"
tt0087062,movie,City Heat,1984,5.5,"Action,Comedy,Crime"
tt0087065,movie,Cloak & Dagger,1984,6.6,"Action,Adventure,Crime"
tt0087072,movie,Comfort and Joy,1984,6.6,Comedy
tt0087075,movie,The Company of Wolves,1984,6.6,"Drama,Fantasy,Horror"
tt0087078,movie,Conan the Destroyer,1984,5.9,"Action,Adventure,Fantasy"
tt0087089,movie,The Cotton Club,1984,6.5,"Crime,Drama,Music"
tt0087091,movie,Country,1984,6.6,Drama
tt0087096,movie,Crackers,1984,5.2,"Adventure,Comedy,Crime"
tt0087100,movie,Crimes of Passion,1984,6.4,"Drama,Romance,Thriller"
tt0087127,movie,Deathstalker,1983,4.6,"Action,Adventure,Fantasy"
tt0087130,movie,DEFCON-4,1985,4.5,"Action,Sci-Fi"
tt0087143,movie,Before Dawn,1984,0.0,"Drama,Thriller"
tt0087145,movie,Mantis Fist Fighter,1980,6.6,"Action,Comedy"
tt0087175,movie,Dreamscape,1984,6.3,"Action,Adventure,Horror"
tt0087182,movie,Dune,1984,6.3,"Action,Adventure,Sci-Fi"
tt0087197,movie,Electric Dreams,1984,6.4,"Comedy,Drama,Music"
tt0087222,movie,The Evil That Men Do,1984,5.9,"Action,Drama,Thriller"
tt0087229,movie,Exterminator 2,1984,4.6,"Action,Crime,Drama"
tt0087231,movie,The Falcon and the Snowman,1985,6.8,"Biography,Crime,Drama"
tt0087233,movie,Falling in Love,1984,6.5,"Drama,Romance"
tt0087242,movie,Fast Talking,1984,6.2,Drama
tt0087260,movie,Finders Keepers,1984,5.3,Comedy
tt0087262,movie,Firestarter,1984,6.1,"Action,Horror,Sci-Fi"
tt0087263,movie,Firstborn,1984,6.2,"Drama,Thriller"
tt0087265,movie,The Flamingo Kid,1984,6.2,"Comedy,Drama,Romance"
tt0087268,movie,Flashpoint,1984,6.4,"Action,Crime,Drama"
tt0087277,movie,Footloose,1984,6.6,"Drama,Music,Romance"
tt0087292,movie,Lolita,1984,4.8,"Comedy,Drama"
tt0087297,movie,Frida,1983,6.9,"Biography,Drama"
tt0087300,movie,The Frog Prince,1986,6.6,"Comedy,Drama,Romance"
tt0087313,movie,Garbo Talks,1984,6.4,"Comedy,Drama"
tt0087315,movie,The Bodyguard,1984,4.7,"Adventure,Comedy,Romance"
tt0087332,movie,Ghostbusters,1984,7.8,"Action,Comedy,Fantasy"
tt0087337,movie,Give My Regards to Broad Street,1984,5.2,"Drama,Music"
tt0087344,movie,Godzilla 1985,1985,6.1,"Action,Horror,Sci-Fi"
tt0087359,movie,"Grandview, U.S.A.",1984,5.5,Drama
tt0087363,movie,Gremlins,1984,7.3,"Comedy,Fantasy,Horror"
tt0087365,movie,"Greystoke: The Legend of Tarzan, Lord of the Apes",1984,6.4,"Adventure,Drama"
tt0087385,movie,Hardbodies,1984,4.9,Comedy
tt0087397,movie,Heartbreakers,1984,6.1,Drama
tt0087399,movie,Heavenly Bodies,1984,5.2,"Drama,Romance"
tt0087423,movie,Hookers on Davie,1984,7.3,Documentary
tt0087425,movie,Hot Dog... The Movie,1983,5.0,"Comedy,Romance,Sport"
tt0087428,movie,The Hotel New Hampshire,1984,5.9,"Comedy,Drama"
tt0087451,movie,The Ice Pirates,1984,5.6,"Action,Adventure,Comedy"
tt0087452,movie,Iceman,1984,6.1,"Drama,Sci-Fi"
tt0087456,movie,The Illusionist,1983,6.9,"Comedy,Drama"
tt0087464,movie,Impulse,1984,5.8,"Horror,Mystery,Sci-Fi"
tt0087469,movie,Indiana Jones and the Temple of Doom,1984,7.5,"Action,Adventure"
tt0087482,movie,Irreconcilable Differences,1984,5.8,"Comedy,Drama,Romance"
tt0087513,movie,Joy of Sex,1984,3.7,"Comedy,Romance"
tt0087515,movie,The Judge,1984,6.3,"Crime,Drama"
tt0087517,movie,Juice,1984,7.1,"Adult,Drama"
tt0087525,movie,Just the Way You Are,1984,5.9,"Comedy,Music,Romance"
tt0087537,movie,Kaos,1984,7.8,"Comedy,Drama,Romance"
tt0087538,movie,The Karate Kid,1984,7.3,"Action,Drama,Family"
tt0087544,movie,Nausicaä of the Valley of the Wind,1984,8.0,"Adventure,Animation,Sci-Fi"
tt0087553,movie,The Killing Fields,1984,7.8,"Biography,Drama,History"
tt0087589,movie,Lassiter,1984,5.8,"Action,Crime,Drama"
tt0087597,movie,The Last Starfighter,1984,6.7,"Action,Adventure,Sci-Fi"
tt0087622,movie,The Lift,1983,6.1,"Horror,Mystery,Sci-Fi"
tt0087625,movie,The Occupant,1984,5.2,"Comedy,Horror"
tt0087629,movie,The Little Drummer Girl,1984,6.1,Drama
tt0087635,movie,The Lonely Guy,1984,6.2,"Comedy,Romance"
tt0087648,movie,Lovelines,1984,5.1,Comedy
tt0087666,movie,Making the Grade,1984,5.6,"Comedy,Romance"
tt0087683,movie,Mario,1984,7.5,"Drama,Fantasy"
tt0087688,movie,Mass Appeal,1984,6.7,Drama
tt0087700,movie,Meatballs Part II,1984,3.7,Comedy
tt0087718,movie,Micki + Maude,1984,6.0,"Comedy,Romance"
tt0087722,movie,Mike's Murder,1984,5.8,"Drama,Mystery,Thriller"
tt0087727,movie,Missing in Action,1984,5.4,"Action,Adventure,Drama"
tt0087730,movie,Misunderstood,1984,5.9,Drama
tt0087746,movie,Mortuary,1982,5.1,Horror
tt0087747,movie,Moscow on the Hudson,1984,6.5,"Comedy,Drama,Romance"
tt0087751,movie,Mrs. Soffel,1984,6.0,"Drama,Romance"
tt0087755,movie,The Muppets Take Manhattan,1984,6.8,"Adventure,Comedy,Drama"
tt0087763,movie,My Brother's Wedding,1983,7.1,Drama
tt0087781,movie,The Natural,1984,7.4,"Drama,Sport"
tt0087799,movie,Night of the Comet,1984,6.3,"Comedy,Horror,Sci-Fi"
tt0087800,movie,A Nightmare on Elm Street,1984,7.4,Horror
tt0087803,movie,1984,1984,7.1,"Drama,Sci-Fi"
tt0087805,movie,Ninja III: The Domination,1984,5.4,"Action,Fantasy,Thriller"
tt0087810,movie,No Small Affair,1984,5.5,"Comedy,Drama,Music"
tt0087821,movie,Full Moon in Paris,1984,7.3,"Comedy,Drama,Romance"
tt0087835,movie,"Oh, God! You Devil",1984,5.4,"Comedy,Fantasy"
tt0087843,movie,Once Upon a Time in America,1984,8.3,"Crime,Drama"
tt0087844,movie,One Night Stand,1984,6.3,"Comedy,Drama,Music"
tt0087864,movie,Over the Brooklyn Bridge,1984,5.7,"Comedy,Romance"
tt0087866,movie,Oxford Blues,1984,5.3,"Comedy,Drama,Sport"
tt0087884,movie,"Paris, Texas",1984,8.1,Drama
tt0087892,movie,A Passage to India,1984,7.3,"Adventure,Drama,History"
tt0087910,movie,The Philadelphia Experiment,1984,6.1,"Adventure,Drama,Romance"
tt0087921,movie,Places in the Heart,1984,7.4,Drama
tt0087927,movie,Polar,1984,6.0,"Crime,Thriller"
tt0087928,movie,Police Academy,1984,6.7,Comedy
tt0087932,movie,The Pope of Greenwich Village,1984,6.6,"Action,Comedy,Crime"
tt0087951,movie,Protocol,1984,5.4,Comedy
tt0087956,movie,Purple Hearts,1984,5.7,"Drama,War"
tt0087957,movie,Purple Rain,1984,6.5,"Drama,Music,Romance"
tt0087960,movie,Prince Charming,1984,5.4,"Comedy,Romance"
tt0087968,movie,Racing with the Moon,1984,6.6,"Comedy,Drama,Romance"
tt0087980,movie,The Razor's Edge,1984,6.4,"Drama,Romance,War"
tt0087981,movie,Razorback,1984,6.0,"Horror,Thriller"
tt0087983,movie,Reckless,1984,6.2,"Comedy,Drama,Romance"
tt0087985,movie,Red Dawn,1984,6.3,"Action,Drama,Thriller"
tt0087992,movie,Life,1984,7.9,Drama
tt0087993,movie,Hocus Pocus,1984,5.4,"Comedy,Fantasy,Horror"
tt0087995,movie,Repo Man,1984,6.9,"Action,Comedy,Crime"
tt0088000,movie,Revenge of the Nerds,1984,6.6,Comedy
tt0088001,movie,Rhinestone,1984,4.0,"Comedy,Music"
tt0088006,movie,The River Rat,1984,6.3,"Adventure,Crime,Drama"
tt0088007,movie,The River,1984,6.3,Drama
tt0088011,movie,Romancing the Stone,1984,6.9,"Action,Adventure,Comedy"
tt0088024,movie,Runaway,1984,5.9,"Action,Crime,Sci-Fi"
tt0088046,movie,Scandalous,1984,4.4,"Comedy,Mystery"
tt0088117,movie,"Silent Night, Deadly Night",1984,5.8,"Horror,Thriller"
tt0088128,movie,Sixteen Candles,1984,7.0,"Comedy,Romance"
tt0088135,movie,Slayground,1983,4.9,"Crime,Drama"
tt0088146,movie,A Soldier's Story,1984,7.2,"Crime,Drama,Mystery"
tt0088147,movie,Solo,1984,6.5,"Drama,Family"
tt0088153,movie,Songwriter,1984,6.2,"Drama,Music"
tt0088161,movie,Splash,1983,6.3,"Comedy,Fantasy,Romance"
tt0088170,movie,Star Trek III: The Search for Spock,1984,6.6,"Action,Adventure,Sci-Fi"
tt0088172,movie,Starman,1984,7.0,"Romance,Sci-Fi"
tt0088178,movie,Stop Making Sense,1984,8.7,"Documentary,Music"
tt0088184,movie,Stranger Than Paradise,1984,7.4,"Comedy,Drama"
tt0088194,movie,Streets of Fire,1984,6.7,"Action,Crime,Drama"
tt0088199,movie,Stuck on You!,1983,4.1,"Comedy,Romance"
tt0088206,movie,Supergirl,1984,4.4,"Action,Adventure,Fantasy"
tt0088213,movie,Swing Shift,1984,5.9,"Drama,Romance,War"
tt0088224,movie,Tank,1984,5.7,"Action,Comedy,Drama"
tt0088242,movie,Teachers,1984,6.1,"Comedy,Drama"
tt0088247,movie,The Terminator,1984,8.1,"Action,Sci-Fi"
tt0088256,movie,Thief of Hearts,1984,5.7,"Crime,Drama,Thriller"
tt0088258,movie,This Is Spinal Tap,1984,7.9,"Comedy,Music"
tt0088272,movie,Tightrope,1984,6.3,"Crime,Mystery,Thriller"
tt0088286,movie,Top Secret!,1984,7.2,"Comedy,Crime,Music"
tt0088292,movie,Toy Soldiers,1984,4.8,"Action,Drama"
tt0088318,movie,A Sunday in the Country,1984,7.4,Drama
tt0088322,movie,Under the Volcano,1984,6.9,Drama
tt0088323,movie,The NeverEnding Story,1984,7.3,"Adventure,Drama,Family"
tt0088326,movie,Unfaithfully Yours,1984,6.0,"Comedy,Music,Romance"
tt0088327,movie,Unfinished Business,1984,6.2,Drama
tt0088330,movie,Until September,1984,5.7,"Drama,Romance"
tt0088333,movie,Up the Creek,1984,5.5,Comedy
tt0088359,movie,White Fire,1984,4.7,"Action,Drama,Thriller"
tt0088373,movie,Lock Up,1984,6.0,Drama
tt0088379,movie,The Warrior and the Sorceress,1984,4.2,"Adventure,Fantasy"
tt0088385,movie,Weekend Pass,1984,3.7,Comedy
tt0088395,movie,Where the Boys Are,1984,4.1,Comedy
tt0088402,movie,The Wild Life,1984,6.0,"Comedy,Drama"
tt0088405,movie,Windy City,1984,5.8,"Drama,Romance"
tt0088407,movie,Winter Flight,1984,7.5,"Drama,Romance"
tt0088414,movie,The Woman in Red,1984,5.9,"Comedy,Romance"
tt0088445,movie,Zappa,1983,7.3,"Comedy,Drama,Romance"
tt0088678,movie,The Adventures of Mark Twain,1985,7.2,"Adventure,Animation,Family"
